train_device,test_device,fraction,epochs,freeze,recalc_scalers,MAE_mJ,MAPE_pct,source_file
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,30,screen,0,556.25,11.71,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,30,screen,0,649.24,12.95,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.4,40,screen,0,1186.42,28.37,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,40,screen,0,550.1,11.54,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,40,screen,0,650.12,12.91,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.4,50,screen,0,1184.16,28.63,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,50,screen,0,554.28,11.66,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,50,screen,0,650.0,12.95,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.5,10,screen,0,1198.54,30.14,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,10,screen,0,576.76,12.37,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,10,screen,0,656.11,13.22,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.5,20,screen,0,1184.12,28.94,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,20,screen,0,558.88,11.81,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,20,screen,0,649.88,12.99,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.5,30,screen,0,1184.74,28.47,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,30,screen,0,554.67,11.62,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,30,screen,0,650.44,12.93,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.5,40,screen,0,1185.32,28.89,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,40,screen,0,557.08,11.77,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,40,screen,0,654.8,13.05,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.5,50,screen,0,1184.84,28.6,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,50,screen,0,555.43,11.66,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,50,screen,0,650.39,12.95,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.6,10,screen,0,1193.76,29.64,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,10,screen,0,569.17,12.13,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,10,screen,0,656.84,13.16,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.6,20,screen,0,1187.74,28.53,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,20,screen,0,553.86,11.63,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,20,screen,0,653.52,12.97,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.6,30,screen,0,1190.49,28.12,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,30,screen,0,546.18,11.41,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,30,screen,0,648.78,12.84,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.6,40,screen,0,1193.57,27.99,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,40,screen,0,536.74,11.28,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,40,screen,0,653.65,12.88,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.6,50,screen,0,1195.42,27.82,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,50,screen,0,527.5,11.13,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,50,screen,0,649.05,12.78,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.7,10,screen,0,1191.6,29.5,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,10,screen,0,564.71,12.03,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,10,screen,0,659.21,13.18,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.7,20,screen,0,1186.62,28.31,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,20,screen,0,551.47,11.53,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,20,screen,0,646.36,12.84,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.7,30,screen,0,1194.59,28.08,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,30,screen,0,541.06,11.36,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,30,screen,0,656.09,12.93,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.7,40,screen,0,1190.71,27.9,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,40,screen,0,529.56,11.19,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,40,screen,0,648.23,12.8,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.7,50,screen,0,1189.96,27.84,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,50,screen,0,522.15,11.1,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,50,screen,0,647.34,12.79,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.8,10,screen,0,1186.77,29.31,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,10,screen,0,563.49,11.95,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,10,screen,0,648.35,13.01,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.8,20,screen,0,1184.64,28.45,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,20,screen,0,548.07,11.54,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,20,screen,0,650.33,12.93,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.8,30,screen,0,1182.99,28.06,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,30,screen,0,535.07,11.31,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,30,screen,0,643.83,12.78,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.8,40,screen,0,1185.77,28.33,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,40,screen,0,546.24,11.49,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,40,screen,0,649.19,12.89,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.8,50,screen,0,1180.64,28.14,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,50,screen,0,546.79,11.44,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,50,screen,0,636.85,12.7,results_RN10Blue_adv_screen.csv
RedmiNote10ProBlue,RedmiNote9,0.1,10,none,0,1349.01,33.79,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,10,none,0,946.67,18.36,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,10,none,0,761.64,15.38,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.1,20,none,0,1301.12,36.21,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,20,none,0,715.75,17.22,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,20,none,0,684.37,16.0,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.1,30,none,0,1239.91,33.93,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,30,none,0,624.45,14.92,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,30,none,0,665.1,15.05,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.1,40,none,0,1191.55,31.48,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,40,none,0,578.28,13.19,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,40,none,0,663.37,14.27,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.1,50,none,0,1155.98,29.12,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.1,50,none,0,556.42,12.02,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.1,50,none,0,657.25,13.51,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.2,10,none,0,1292.51,35.75,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,10,none,0,736.88,17.11,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,10,none,0,680.2,15.73,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.2,20,none,0,1201.22,32.18,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,20,none,0,589.58,13.57,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,20,none,0,672.87,14.69,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.2,30,none,0,1156.4,28.79,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,30,none,0,552.58,11.85,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,30,none,0,660.28,13.44,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.2,40,none,0,1142.57,27.46,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,40,none,0,544.61,11.35,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,40,none,0,668.6,13.28,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.2,50,none,0,1137.71,27.01,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.2,50,none,0,543.47,11.25,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.2,50,none,0,663.63,13.16,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.3,10,none,0,1264.06,35.47,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,10,none,0,649.19,15.94,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,10,none,0,679.22,15.85,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.3,20,none,0,1159.39,29.22,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,20,none,0,556.14,12.05,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,20,none,0,664.34,13.64,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.3,30,none,0,1139.79,27.65,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,30,none,0,545.16,11.45,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,30,none,0,667.99,13.34,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.3,40,none,0,1148.78,28.32,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,40,none,0,549.93,11.7,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,40,none,0,659.89,13.36,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.3,50,none,0,1140.52,27.67,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.3,50,none,0,546.88,11.46,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.3,50,none,0,660.83,13.24,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.4,10,none,0,1226.72,33.78,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,10,none,0,608.18,14.59,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,10,none,0,678.28,15.34,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.4,20,none,0,1147.16,28.2,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,20,none,0,546.89,11.62,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,20,none,0,667.21,13.43,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.4,30,none,0,1137.1,26.9,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,30,none,0,535.62,11.12,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,30,none,0,666.19,13.18,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.4,40,none,0,1136.41,26.76,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,40,none,0,536.25,11.1,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,40,none,0,663.99,13.13,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.4,50,none,0,1138.4,26.94,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.4,50,none,0,537.01,11.15,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.4,50,none,0,667.36,13.19,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.5,10,none,0,1174.2,30.93,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,10,none,0,576.68,12.98,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,10,none,0,663.98,14.24,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.5,20,none,0,1137.99,27.48,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,20,none,0,543.78,11.4,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,20,none,0,664.04,13.27,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.5,30,none,0,1136.3,26.73,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,30,none,0,537.31,11.08,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,30,none,0,663.54,13.11,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.5,40,none,0,1139.85,26.72,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,40,none,0,535.8,11.05,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,40,none,0,671.04,13.21,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.5,50,none,0,1132.07,26.85,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.5,50,none,0,541.38,11.21,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.5,50,none,0,656.47,13.07,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.6,10,none,0,1163.41,29.61,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,10,none,0,562.32,12.27,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,10,none,0,656.3,13.66,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.6,20,none,0,1137.41,26.52,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,20,none,0,536.91,11.01,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,20,none,0,657.51,12.98,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.6,30,none,0,1142.52,26.13,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,30,none,0,528.4,10.79,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,30,none,0,649.39,12.79,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.6,40,none,0,1150.51,26.23,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,40,none,0,519.87,10.67,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,40,none,0,659.46,12.91,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.6,50,none,0,1155.59,26.32,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.6,50,none,0,510.69,10.58,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.6,50,none,0,662.47,12.93,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.7,10,none,0,1149.41,28.53,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,10,none,0,552.35,11.82,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,10,none,0,662.69,13.5,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.7,20,none,0,1141.88,26.73,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,20,none,0,533.08,11.03,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,20,none,0,671.0,13.2,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.7,30,none,0,1144.84,26.16,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,30,none,0,523.38,10.76,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,30,none,0,661.91,12.98,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.7,40,none,0,1145.88,26.25,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,40,none,0,512.84,10.65,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,40,none,0,665.11,13.02,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.7,50,none,0,1141.1,25.96,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.7,50,none,0,504.11,10.52,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.7,50,none,0,663.61,12.99,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.8,10,none,0,1138.97,27.9,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,10,none,0,547.81,11.57,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,10,none,0,660.46,13.3,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.8,20,none,0,1131.74,26.46,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,20,none,0,531.14,10.96,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,20,none,0,656.37,12.98,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.8,30,none,0,1136.43,26.16,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,30,none,0,518.01,10.7,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,30,none,0,650.54,12.83,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.8,40,none,0,1136.17,26.11,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,40,none,0,507.34,10.6,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,40,none,0,653.4,12.88,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote9,0.8,50,none,0,1144.44,26.5,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProBlue,0.8,50,none,0,505.06,10.63,results_RN10Blue_adv_none.csv
RedmiNote10ProBlue,RedmiNote10ProPink,0.8,50,none,0,663.84,13.04,results_RN10Blue_adv_none.csv
RedmiNote9,RedmiNote9,0.1,10,cpu,1,1230.86,29.7,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,10,cpu,1,1030.48,18.75,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,10,cpu,1,853.73,15.72,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,20,cpu,1,1190.95,28.2,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,20,cpu,1,1086.53,19.19,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,20,cpu,1,922.38,16.84,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,30,cpu,1,1169.82,27.34,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,30,cpu,1,1132.98,19.78,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,30,cpu,1,973.34,17.68,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,40,cpu,1,1156.28,26.95,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,40,cpu,1,1174.69,20.42,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,40,cpu,1,1017.05,18.48,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.1,50,cpu,1,1149.66,26.64,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.1,50,cpu,1,1208.28,20.91,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.1,50,cpu,1,1050.97,19.06,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,10,cpu,1,1200.67,29.23,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,10,cpu,1,1047.99,18.91,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,10,cpu,1,885.96,16.37,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,20,cpu,1,1159.17,27.86,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,20,cpu,1,1133.31,20.08,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,20,cpu,1,982.25,18.03,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,30,cpu,1,1148.97,27.67,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,30,cpu,1,1169.74,20.74,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,30,cpu,1,1022.57,18.78,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,40,cpu,1,1144.41,27.64,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,40,cpu,1,1192.35,21.16,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,40,cpu,1,1048.01,19.25,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.2,50,cpu,1,1148.95,27.64,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.2,50,cpu,1,1171.1,20.73,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.2,50,cpu,1,1023.26,18.79,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,10,cpu,1,1173.82,28.29,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,10,cpu,1,1092.18,19.28,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,10,cpu,1,939.56,17.26,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,20,cpu,1,1146.64,27.66,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,20,cpu,1,1180.5,20.78,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,20,cpu,1,1034.01,19.06,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,30,cpu,1,1145.1,27.51,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,30,cpu,1,1189.4,20.89,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProPink,0.3,30,cpu,1,1042.47,19.16,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote9,0.3,40,cpu,1,1142.82,27.5,results_RN9_adv_cpu_recalc_scalers.csv
RedmiNote9,RedmiNote10ProBlue,0.3,40,cpu,1,1206.51,21.21,results_RN9_adv_cpu_recalc_scalers.csv
